estimator,min_score,mean_score,max_score,std_score,C,criterion,n_estimators,activation,hidden_layer_sizes
RandomForest,0.6330798479087453,0.6942345293324002,0.7490494296577946,0.038582853332285144,,,10,,
SupportVectorMachine,0.6311787072243346,0.6934726300676041,0.747148288973384,0.03740597169179755,0.1,,,,
RandomForest,0.6311787072243346,0.6932839589901949,0.7490494296577946,0.039215485374742835,,,100,,
SupportVectorMachine,0.6311787072243346,0.6929037308533128,0.7490494296577946,0.038864929287213024,100,,,,
DecisionTree,0.6311787072243346,0.6927136167848718,0.7490494296577946,0.03862160594566235,,gini,,,
DecisionTree,0.6311787072243346,0.6927136167848718,0.7490494296577946,0.03862160594566235,,entropy,,,
MultilayerPerceptron,0.6311787072243346,0.690811754604945,0.7490494296577946,0.037224241333210416,,,,tanh,"(17, 8, 17)"
MultilayerPerceptron,0.6330798479087453,0.69062236203202,0.7414448669201521,0.03760204394078114,,,,relu,"(17, 8, 17)"
LogisticRegression,0.6178707224334601,0.6790329795600321,0.7452471482889734,0.04398854777987743,10000.0,,,,
LinearDiscriminantAnalysis,0.6178707224334601,0.6758010403965339,0.7452471482889734,0.04124022979200639,,,,,
