estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
LogisticRegression,{'C': 1.0},f_classif_20,0.2247191011235955,0.2564102564102564,0.2395209580838323,0.5575084068936528,0.22438162544169613
LogisticRegression,{'C': 10000.0},f_classif_20,0.2247191011235955,0.2564102564102564,0.2395209580838323,0.5575084068936528,0.22438162544169613
SupportVectorMachine,{'C': 0.1},f_classif_20,0.2247191011235955,0.2564102564102564,0.2395209580838323,0.5575084068936528,0.22438162544169613
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_20,0.1434108527131783,0.9487179487179487,0.24915824915824916,0.5214901218999579,0.7879858657243817
LogisticRegression,{'C': 0.0001},f_classif_20,0.2247191011235955,0.2564102564102564,0.2395209580838323,0.5575084068936528,0.22438162544169613
RandomForest,{'n_estimators': 100},f_classif_20,0.2247191011235955,0.2564102564102564,0.2395209580838323,0.5575084068936528,0.22438162544169613
DecisionTree,{'criterion': 'gini'},f_classif_20,0.2247191011235955,0.2564102564102564,0.2395209580838323,0.5575084068936528,0.22438162544169613
DecisionTree,{'criterion': 'entropy'},f_classif_20,0.2247191011235955,0.2564102564102564,0.2395209580838323,0.5575084068936528,0.22438162544169613
SupportVectorMachine,{'C': 100},f_classif_20,0.2247191011235955,0.2564102564102564,0.2395209580838323,0.5575084068936528,0.22438162544169613
BernoulliNaiveBayes,{},f_classif_50,0.143646408839779,0.3333333333333333,0.20077220077220076,0.5078551912568305,0.3657243816254417
LinearDiscriminantAnalysis,{},f_classif_50,0.143646408839779,0.3333333333333333,0.20077220077220076,0.5078551912568305,0.3657243816254417
LogisticRegression,{'C': 0.0001},f_classif_50,0.143646408839779,0.3333333333333333,0.20077220077220076,0.5078551912568305,0.3657243816254417
LogisticRegression,{'C': 10000.0},f_classif_50,0.143646408839779,0.3333333333333333,0.20077220077220076,0.5078551912568305,0.3657243816254417
LogisticRegression,{'C': 1.0},f_classif_50,0.143646408839779,0.3333333333333333,0.20077220077220076,0.5078551912568305,0.3657243816254417
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_50,0.13916500994035785,0.8974358974358975,0.24096385542168672,0.5050704077343422,0.7791519434628975
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_50,0.143646408839779,0.3333333333333333,0.20077220077220076,0.5078551912568305,0.3657243816254417
DecisionTree,{'criterion': 'gini'},f_classif_50,0.1452513966480447,0.3333333333333333,0.20233463035019458,0.5099043715846995,0.3621908127208481
DecisionTree,{'criterion': 'entropy'},f_classif_50,0.1452513966480447,0.3333333333333333,0.20233463035019458,0.5099043715846995,0.3621908127208481
SupportVectorMachine,{'C': 100},f_classif_50,0.143646408839779,0.3333333333333333,0.20077220077220076,0.5078551912568305,0.3657243816254417
BernoulliNaiveBayes,{},recursive_elimination,0.143646408839779,0.3333333333333333,0.20077220077220076,0.5078551912568305,0.3657243816254417
SupportVectorMachine,{'C': 0.1},recursive_elimination,0.143646408839779,0.3333333333333333,0.20077220077220076,0.5078551912568305,0.3657243816254417
DecisionTree,{'criterion': 'gini'},recursive_elimination,0.1452513966480447,0.3333333333333333,0.20233463035019458,0.5099043715846995,0.3621908127208481
DecisionTree,{'criterion': 'entropy'},recursive_elimination,0.1452513966480447,0.3333333333333333,0.20233463035019458,0.5099043715846995,0.3621908127208481
RandomForest,{'n_estimators': 10},recursive_elimination,0.143646408839779,0.3333333333333333,0.20077220077220076,0.5078551912568305,0.3657243816254417
