estimator,min_score,mean_score,max_score,std_score,C,criterion,n_estimators,activation,hidden_layer_sizes
SupportVectorMachine,0.6353677621283255,0.6606689558739367,0.687793427230047,0.018663419016514957,0.1,,,,
MultilayerPerceptron,0.63302034428795,0.6600428552346009,0.687793427230047,0.01887260017127301,,,,tanh,"(17, 8, 17)"
LinearDiscriminantAnalysis,0.6314553990610329,0.6594166933209804,0.687793427230047,0.01932161083326957,,,,,
MultilayerPerceptron,0.6338028169014085,0.6593385073339191,0.6862284820031299,0.018468819987286497,,,,relu,"(17, 8, 17)"
RandomForest,0.621283255086072,0.659260688992565,0.6862284820031299,0.021087498558888126,,,100,,
LogisticRegression,0.6314553990610329,0.6591819515369428,0.687793427230047,0.019448748201015345,10000.0,,,,
RandomForest,0.621283255086072,0.658869268862982,0.6862284820031299,0.020844609994331256,,,10,,
DecisionTree,0.621283255086072,0.6587128968888594,0.6862284820031299,0.021183368899956992,,gini,,,
DecisionTree,0.621283255086072,0.6587128968888594,0.6862284820031299,0.021183368899956992,,entropy,,,
SupportVectorMachine,0.621283255086072,0.6586346496275135,0.6862284820031299,0.021221732065257976,100,,,,
