estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
RandomForest,{'n_estimators': 10},chi2_20p,0.0034965034965034965,0.1111111111111111,0.006779661016949152,0.4935451116913258,0.1270047680970958
SupportVectorMachine,{'C': 0.1},chi2_20p,0.0034965034965034965,0.1111111111111111,0.006779661016949152,0.4935451116913258,0.1270047680970958
SupportVectorMachine,{'C': 100},chi2_20p,0.0034965034965034965,0.1111111111111111,0.006779661016949152,0.4935451116913258,0.1270047680970958
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",chi2_20p,0.0034965034965034965,0.1111111111111111,0.006779661016949152,0.4935451116913258,0.1270047680970958
DecisionTree,{'criterion': 'gini'},chi2_20p,0.0034965034965034965,0.1111111111111111,0.006779661016949152,0.4935451116913258,0.1270047680970958
DecisionTree,{'criterion': 'entropy'},chi2_20p,0.0034965034965034965,0.1111111111111111,0.006779661016949152,0.4935451116913258,0.1270047680970958
RandomForest,{'n_estimators': 100},chi2_20p,0.0034965034965034965,0.1111111111111111,0.006779661016949152,0.4935451116913258,0.1270047680970958
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",chi2_20p,0.0034965034965034965,0.1111111111111111,0.006779661016949152,0.4935451116913258,0.1270047680970958
LinearDiscriminantAnalysis,{},chi2_20p,0.0031545741324921135,0.1111111111111111,0.006134969325153374,0.48680011604293594,0.14044213263979194
LogisticRegression,{'C': 1.0},chi2_20p,0.0031545741324921135,0.1111111111111111,0.006134969325153374,0.48680011604293594,0.14044213263979194
DecisionTree,{'criterion': 'gini'},chi2_50p,0.012578616352201259,0.4444444444444444,0.024464831804281346,0.6539019437191761,0.13827481577806675
DecisionTree,{'criterion': 'entropy'},chi2_50p,0.012578616352201259,0.4444444444444444,0.024464831804281346,0.6539019437191761,0.13827481577806675
RandomForest,{'n_estimators': 10},chi2_50p,0.012578616352201259,0.4444444444444444,0.024464831804281346,0.6539019437191761,0.13827481577806675
RandomForest,{'n_estimators': 100},chi2_50p,0.012578616352201259,0.4444444444444444,0.024464831804281346,0.6539019437191761,0.13827481577806675
SupportVectorMachine,{'C': 0.1},chi2_50p,0.012578616352201259,0.4444444444444444,0.024464831804281346,0.6539019437191761,0.13827481577806675
SupportVectorMachine,{'C': 100},chi2_50p,0.012578616352201259,0.4444444444444444,0.024464831804281346,0.6539019437191761,0.13827481577806675
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",chi2_50p,0.012578616352201259,0.4444444444444444,0.024464831804281346,0.6539019437191761,0.13827481577806675
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",chi2_50p,0.012578616352201259,0.4444444444444444,0.024464831804281346,0.6539019437191761,0.13827481577806675
BernoulliNaiveBayes,{},chi2_50p,0.009501187648456057,0.4444444444444444,0.0186046511627907,0.6314911517261387,0.18292154312960554
LogisticRegression,{'C': 10000.0},chi2_50p,0.012121212121212121,0.4444444444444444,0.023598820058997046,0.6512909776617348,0.14347637624620718
DecisionTree,{'criterion': 'gini'},mutual_info_classif_20p,0.003770739064856712,0.5555555555555556,0.007490636704119851,0.4903539309544532,0.5743389683571738
DecisionTree,{'criterion': 'entropy'},mutual_info_classif_20p,0.003770739064856712,0.5555555555555556,0.007490636704119851,0.4903539309544532,0.5743389683571738
RandomForest,{'n_estimators': 10},mutual_info_classif_20p,0.003770739064856712,0.5555555555555556,0.007490636704119851,0.4903539309544532,0.5743389683571738
RandomForest,{'n_estimators': 100},mutual_info_classif_20p,0.003770739064856712,0.5555555555555556,0.007490636704119851,0.4903539309544532,0.5743389683571738
SupportVectorMachine,{'C': 0.1},mutual_info_classif_20p,0.003770739064856712,0.5555555555555556,0.007490636704119851,0.4903539309544532,0.5743389683571738
SupportVectorMachine,{'C': 100},mutual_info_classif_20p,0.003770739064856712,0.5555555555555556,0.007490636704119851,0.4903539309544532,0.5743389683571738
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",mutual_info_classif_20p,0.003770739064856712,0.5555555555555556,0.007490636704119851,0.4903539309544532,0.5743389683571738
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",mutual_info_classif_20p,0.003770739064856712,0.5555555555555556,0.007490636704119851,0.4903539309544532,0.5743389683571738
LogisticRegression,{'C': 1.0},mutual_info_classif_20p,0.003711952487008166,0.5555555555555556,0.007374631268436577,0.48578474035393093,0.5834416991764196
LogisticRegression,{'C': 10000.0},mutual_info_classif_20p,0.003711952487008166,0.5555555555555556,0.007374631268436577,0.48578474035393093,0.5834416991764196
DecisionTree,{'criterion': 'gini'},mutual_info_classif_50p,0.00909090909090909,0.2222222222222222,0.017467248908296942,0.5636785610675951,0.09752925877763328
DecisionTree,{'criterion': 'entropy'},mutual_info_classif_50p,0.00909090909090909,0.2222222222222222,0.017467248908296942,0.5636785610675951,0.09752925877763328
RandomForest,{'n_estimators': 10},mutual_info_classif_50p,0.009216589861751152,0.2222222222222222,0.01769911504424779,0.5643313025819554,0.09622886866059818
RandomForest,{'n_estimators': 100},mutual_info_classif_50p,0.009216589861751152,0.2222222222222222,0.01769911504424779,0.5643313025819554,0.09622886866059818
SupportVectorMachine,{'C': 0.1},mutual_info_classif_50p,0.009216589861751152,0.2222222222222222,0.01769911504424779,0.5643313025819554,0.09622886866059818
