estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
SupportVectorMachine,{'C': 100},f_classif_20,0.24043715846994534,0.3384615384615385,0.281150159744409,0.5580307692307693,0.2980132450331126
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_20,0.24043715846994534,0.3384615384615385,0.281150159744409,0.5580307692307693,0.2980132450331126
LogisticRegression,{'C': 0.0001},f_classif_20,0.24444444444444444,0.3384615384615385,0.2838709677419355,0.5604307692307692,0.29403973509933773
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_20,0.24043715846994534,0.3384615384615385,0.281150159744409,0.5580307692307693,0.2980132450331126
RandomForest,{'n_estimators': 10},f_classif_20,0.24043715846994534,0.3384615384615385,0.281150159744409,0.5580307692307693,0.2980132450331126
K-NearestNeighbor,{},f_classif_50,0.17264276228419656,1.0,0.2944507361268403,0.5016,0.8251655629139073
DecisionTree,{'criterion': 'entropy'},f_classif_50,0.296875,0.14615384615384616,0.1958762886597938,0.537076923076923,0.20662251655629138
RandomForest,{'n_estimators': 100},f_classif_50,0.296875,0.14615384615384616,0.1958762886597938,0.537076923076923,0.20662251655629138
DecisionTree,{'criterion': 'gini'},f_classif_50,0.296875,0.14615384615384616,0.1958762886597938,0.537076923076923,0.20662251655629138
SupportVectorMachine,{'C': 100},f_classif_50,0.296875,0.14615384615384616,0.1958762886597938,0.537076923076923,0.20662251655629138
LinearDiscriminantAnalysis,{},f_classif_50,0.25133689839572193,0.36153846153846153,0.29652996845425866,0.5687692307692308,0.295364238410596
LogisticRegression,{'C': 1.0},f_classif_50,0.25133689839572193,0.36153846153846153,0.29652996845425866,0.5687692307692308,0.295364238410596
LogisticRegression,{'C': 10000.0},f_classif_50,0.25133689839572193,0.36153846153846153,0.29652996845425866,0.5687692307692308,0.295364238410596
RandomForest,{'n_estimators': 10},f_classif_50,0.296875,0.14615384615384616,0.1958762886597938,0.537076923076923,0.20662251655629138
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_50,0.2923076923076923,0.14615384615384616,0.19487179487179487,0.5362769230769231,0.20794701986754968
DecisionTree,{'criterion': 'gini'},recursive_elimination,0.2743362831858407,0.23846153846153847,0.2551440329218107,0.5536307692307694,0.23973509933774834
DecisionTree,{'criterion': 'entropy'},recursive_elimination,0.2719298245614035,0.23846153846153847,0.2540983606557377,0.5528307692307692,0.2410596026490066
BernoulliNaiveBayes,{},recursive_elimination,0.24752475247524752,0.38461538461538464,0.30120481927710846,0.5707076923076924,0.3072847682119205
RandomForest,{'n_estimators': 100},recursive_elimination,0.2719298245614035,0.23846153846153847,0.2540983606557377,0.5528307692307692,0.2410596026490066
RandomForest,{'n_estimators': 10},recursive_elimination,0.2661290322580645,0.25384615384615383,0.25984251968503935,0.554123076923077,0.24900662251655628
SupportVectorMachine,{'C': 100},recursive_elimination,0.2719298245614035,0.23846153846153847,0.2540983606557377,0.5528307692307692,0.2410596026490066
LogisticRegression,{'C': 1.0},recursive_elimination,0.25925925925925924,0.4307692307692308,0.32369942196531787,0.5873846153846154,0.30993377483443707
LinearDiscriminantAnalysis,{},recursive_elimination,0.25925925925925924,0.4307692307692308,0.32369942196531787,0.5873846153846154,0.30993377483443707
LogisticRegression,{'C': 10000.0},recursive_elimination,0.25925925925925924,0.4307692307692308,0.32369942196531787,0.5873846153846154,0.30993377483443707
LogisticRegression,{'C': 0.0001},recursive_elimination,0.23671497584541062,0.3769230769230769,0.2908011869436202,0.5620615384615384,0.3165562913907285
RandomForest,{'n_estimators': 100},all,0.2661290322580645,0.25384615384615383,0.25984251968503935,0.554123076923077,0.24900662251655628
DecisionTree,{'criterion': 'gini'},all,0.2661290322580645,0.25384615384615383,0.25984251968503935,0.554123076923077,0.24900662251655628
DecisionTree,{'criterion': 'entropy'},all,0.2661290322580645,0.25384615384615383,0.25984251968503935,0.554123076923077,0.24900662251655628
SupportVectorMachine,{'C': 100},all,0.2682926829268293,0.25384615384615383,0.2608695652173913,0.554923076923077,0.247682119205298
RandomForest,{'n_estimators': 10},all,0.2661290322580645,0.25384615384615383,0.25984251968503935,0.554123076923077,0.24900662251655628
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",all,0.264,0.25384615384615383,0.25882352941176473,0.5533230769230769,0.2503311258278146
BernoulliNaiveBayes,{},all,0.24675324675324675,0.43846153846153846,0.31578947368421056,0.5800307692307692,0.3271523178807947
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",all,0.17122040072859745,0.7230769230769231,0.2768777614138439,0.4975384615384616,0.6503311258278146
SupportVectorMachine,{'C': 0.1},all,0.29292929292929293,0.2230769230769231,0.2532751091703057,0.5555384615384615,0.22649006622516557
LogisticRegression,{'C': 0.0001},all,0.23949579831932774,0.43846153846153846,0.30978260869565216,0.5744307692307692,0.33642384105960266
