estimator,min_score,mean_score,max_score,std_score,C,criterion,n_estimators,activation,hidden_layer_sizes
DecisionTree,0.6260162601626016,0.707191994996873,0.7682926829268293,0.04990951676441873,,gini,,,
DecisionTree,0.6260162601626016,0.707191994996873,0.7682926829268293,0.04990951676441873,,entropy,,,
RandomForest,0.6260162601626016,0.7067871366972779,0.7682926829268293,0.04948492336320218,,,10,,
RandomForest,0.6260162601626016,0.7067871366972779,0.7682926829268293,0.04948492336320218,,,100,,
SupportVectorMachine,0.6260162601626016,0.7067871366972779,0.7682926829268293,0.04948492336320218,100,,,,
MultilayerPerceptron,0.6260162601626016,0.7067871366972779,0.7682926829268293,0.04948492336320218,,,,tanh,"(17, 8, 17)"
MultilayerPerceptron,0.6260162601626016,0.7067871366972779,0.7682926829268293,0.04948492336320218,,,,relu,"(17, 8, 17)"
SupportVectorMachine,0.6219512195121951,0.7039514828346664,0.7682926829268293,0.04999705095877322,0.1,,,,
LinearDiscriminantAnalysis,0.6260162601626016,0.7011108916757184,0.7651821862348178,0.048791408629282815,,,,,
LogisticRegression,0.6260162601626016,0.7011108916757184,0.7651821862348178,0.048791408629282815,1.0,,,,
