estimator,min_score,mean_score,max_score,std_score,C,criterion,n_estimators,activation,hidden_layer_sizes
LinearDiscriminantAnalysis,0.5342857142857143,0.5735759055759055,0.6096866096866097,0.025895539575820484,,,,,
SupportVectorMachine,0.5342857142857143,0.5735759055759055,0.6096866096866097,0.025895539575820484,0.1,,,,
DecisionTree,0.5342857142857143,0.5732901912901913,0.6096866096866097,0.02602765204678094,,gini,,,
DecisionTree,0.5342857142857143,0.5732901912901913,0.6096866096866097,0.02602765204678094,,entropy,,,
RandomForest,0.5342857142857143,0.5732901912901913,0.6096866096866097,0.02602765204678094,,,10,,
RandomForest,0.5342857142857143,0.5732901912901913,0.6096866096866097,0.02602765204678094,,,100,,
SupportVectorMachine,0.5342857142857143,0.5732901912901913,0.6096866096866097,0.02602765204678094,100,,,,
MultilayerPerceptron,0.5342857142857143,0.5732901912901913,0.6096866096866097,0.02602765204678094,,,,relu,"(17, 8, 17)"
LogisticRegression,0.5342857142857143,0.5707187627187627,0.6096866096866097,0.02779649922440128,10000.0,,,,
MultilayerPerceptron,0.5342857142857143,0.5707187627187627,0.6096866096866097,0.02779649922440128,,,,tanh,"(17, 8, 17)"
