estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
SupportVectorMachine,{'C': 0.1},recursive_elimination,0.2328159645232816,0.2727272727272727,0.25119617224880386,0.5765434427260153,0.19102837961550198
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",recursive_elimination,0.2328159645232816,0.2727272727272727,0.25119617224880386,0.5765434427260153,0.19102837961550198
DecisionTree,{'criterion': 'gini'},recursive_elimination,0.23385300668151449,0.2727272727272727,0.25179856115107907,0.5768892241921287,0.19041806530363137
DecisionTree,{'criterion': 'entropy'},recursive_elimination,0.23385300668151449,0.2727272727272727,0.25179856115107907,0.5768892241921287,0.19041806530363137
RandomForest,{'n_estimators': 10},recursive_elimination,0.2328159645232816,0.2727272727272727,0.25119617224880386,0.5765434427260153,0.19102837961550198
RandomForest,{'n_estimators': 100},recursive_elimination,0.2328159645232816,0.2727272727272727,0.25119617224880386,0.5765434427260153,0.19102837961550198
SupportVectorMachine,{'C': 100},recursive_elimination,0.2328159645232816,0.2727272727272727,0.25119617224880386,0.5765434427260153,0.19102837961550198
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",recursive_elimination,0.2328159645232816,0.2727272727272727,0.25119617224880386,0.5765434427260153,0.19102837961550198
LinearDiscriminantAnalysis,{},recursive_elimination,0.22727272727272727,0.2727272727272727,0.24793388429752064,0.5746416446623915,0.19438510833079037
LogisticRegression,{'C': 1.0},recursive_elimination,0.22727272727272727,0.2727272727272727,0.24793388429752064,0.5746416446623915,0.19438510833079037
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",all,0.2266949152542373,0.2779220779220779,0.24970828471411904,0.5758559213953405,0.1962160512664022
DecisionTree,{'criterion': 'gini'},all,0.2144212523719165,0.2935064935064935,0.24780701754385967,0.5751764832677696,0.20933780897162038
DecisionTree,{'criterion': 'entropy'},all,0.2144212523719165,0.2935064935064935,0.24780701754385967,0.5751764832677696,0.20933780897162038
SupportVectorMachine,{'C': 100},all,0.21523809523809523,0.2935064935064935,0.24835164835164836,0.575522264733883,0.20872749465974977
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",all,0.21320754716981133,0.2935064935064935,0.24699453551912567,0.5746578110685995,0.21025328043942632
RandomForest,{'n_estimators': 100},all,0.2144212523719165,0.2935064935064935,0.24780701754385967,0.5751764832677696,0.20933780897162038
RandomForest,{'n_estimators': 10},all,0.21401515151515152,0.2935064935064935,0.2475355969331873,0.5750035925347129,0.2096429661275557
LinearDiscriminantAnalysis,{},all,0.2254697286012526,0.2805194805194805,0.25,0.5761172782957016,0.19774183704607873
SupportVectorMachine,{'C': 0.1},all,0.23225806451612904,0.2805194805194805,0.2541176470588235,0.5785377485584955,0.19346963686298443
LogisticRegression,{'C': 10000.0},all,0.22594142259414227,0.2805194805194805,0.25028968713789107,0.5762901690287583,0.19743667989014344
