estimator,min_score,mean_score,max_score,std_score,C,criterion,n_estimators,activation,hidden_layer_sizes
LinearDiscriminantAnalysis,0.5334354262378764,0.5749967020550498,0.6179775280898876,0.0269739567544183,,,,,
QuadraticDiscriminantAnalysis,0.5334354262378764,0.5749967020550498,0.6179775280898876,0.0269739567544183,,,,,
LogisticRegression,0.5334354262378764,0.5749967020550498,0.6179775280898876,0.0269739567544183,0.0001,,,,
LogisticRegression,0.5334354262378764,0.5749967020550498,0.6179775280898876,0.0269739567544183,1.0,,,,
LogisticRegression,0.5334354262378764,0.5749967020550498,0.6179775280898876,0.0269739567544183,10000.0,,,,
BernoulliNaiveBayes,0.5334354262378764,0.5749967020550498,0.6179775280898876,0.0269739567544183,,,,,
DecisionTree,0.5334354262378764,0.5749967020550498,0.6179775280898876,0.0269739567544183,,gini,,,
DecisionTree,0.5334354262378764,0.5749967020550498,0.6179775280898876,0.0269739567544183,,entropy,,,
RandomForest,0.5334354262378764,0.5749967020550498,0.6179775280898876,0.0269739567544183,,,10,,
RandomForest,0.5334354262378764,0.5749967020550498,0.6179775280898876,0.0269739567544183,,,100,,
