estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
LinearDiscriminantAnalysis,{},chi2_20p,0.22123893805309736,0.5154639175257731,0.30959752321981426,0.6229693247659494,0.29733333333333334
QuadraticDiscriminantAnalysis,{},chi2_20p,0.22123893805309736,0.5154639175257731,0.30959752321981426,0.6229693247659494,0.29733333333333334
LogisticRegression,{'C': 1.0},chi2_20p,0.22123893805309736,0.5154639175257731,0.30959752321981426,0.6229693247659494,0.29733333333333334
LogisticRegression,{'C': 10000.0},chi2_20p,0.22123893805309736,0.5154639175257731,0.30959752321981426,0.6229693247659494,0.29733333333333334
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",chi2_20p,0.22123893805309736,0.5154639175257731,0.30959752321981426,0.6229693247659494,0.29733333333333334
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",chi2_20p,0.22123893805309736,0.5154639175257731,0.30959752321981426,0.6229693247659494,0.29733333333333334
SupportVectorMachine,{'C': 0.1},chi2_20p,0.22123893805309736,0.5154639175257731,0.30959752321981426,0.6229693247659494,0.29733333333333334
RandomForest,{'n_estimators': 10},chi2_20p,0.21929824561403508,0.5154639175257731,0.30769230769230765,0.6214379311978023,0.3
DecisionTree,{'criterion': 'gini'},chi2_20p,0.22624434389140272,0.5154639175257731,0.31446540880503143,0.626797808686317,0.2906666666666667
DecisionTree,{'criterion': 'entropy'},chi2_20p,0.22624434389140272,0.5154639175257731,0.31446540880503143,0.626797808686317,0.2906666666666667
LogisticRegression,{'C': 1.0},chi2_50p,0.2311111111111111,0.5360824742268041,0.32298136645962733,0.6355756934686853,0.2906666666666667
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",chi2_50p,0.2311111111111111,0.5360824742268041,0.32298136645962733,0.6355756934686853,0.2906666666666667
LogisticRegression,{'C': 10000.0},chi2_50p,0.2311111111111111,0.5360824742268041,0.32298136645962733,0.6355756934686853,0.2906666666666667
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",chi2_50p,0.2311111111111111,0.5360824742268041,0.32298136645962733,0.6355756934686853,0.2906666666666667
LinearDiscriminantAnalysis,{},chi2_50p,0.2311111111111111,0.5360824742268041,0.32298136645962733,0.6355756934686853,0.2906666666666667
SupportVectorMachine,{'C': 0.1},chi2_50p,0.22624434389140272,0.5154639175257731,0.31446540880503143,0.626797808686317,0.2906666666666667
RandomForest,{'n_estimators': 10},chi2_50p,0.23423423423423423,0.5360824742268041,0.3260188087774295,0.6378727838209058,0.2866666666666667
DecisionTree,{'criterion': 'gini'},chi2_50p,0.23636363636363636,0.5360824742268041,0.32807570977917977,0.6394041773890529,0.284
DecisionTree,{'criterion': 'entropy'},chi2_50p,0.23636363636363636,0.5360824742268041,0.32807570977917977,0.6394041773890529,0.284
SupportVectorMachine,{'C': 100},chi2_50p,0.23423423423423423,0.5360824742268041,0.3260188087774295,0.6378727838209058,0.2866666666666667
LinearDiscriminantAnalysis,{},mutual_info_classif_20p,0.25,0.23711340206185566,0.24338624338624337,0.5657236229298559,0.19066666666666668
SupportVectorMachine,{'C': 0.1},mutual_info_classif_20p,0.25,0.23711340206185566,0.24338624338624337,0.5657236229298559,0.19066666666666668
DecisionTree,{'criterion': 'gini'},mutual_info_classif_20p,0.25,0.23711340206185566,0.24338624338624337,0.5657236229298559,0.19066666666666668
DecisionTree,{'criterion': 'entropy'},mutual_info_classif_20p,0.25,0.23711340206185566,0.24338624338624337,0.5657236229298559,0.19066666666666668
RandomForest,{'n_estimators': 10},mutual_info_classif_20p,0.25806451612903225,0.24742268041237114,0.25263157894736843,0.5708782621051136,0.18933333333333333
RandomForest,{'n_estimators': 100},mutual_info_classif_20p,0.25806451612903225,0.24742268041237114,0.25263157894736843,0.5708782621051136,0.18933333333333333
SupportVectorMachine,{'C': 100},mutual_info_classif_20p,0.25,0.23711340206185566,0.24338624338624337,0.5657236229298559,0.19066666666666668
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",mutual_info_classif_20p,0.25,0.23711340206185566,0.24338624338624337,0.5657236229298559,0.19066666666666668
LogisticRegression,{'C': 10000.0},mutual_info_classif_20p,0.25,0.23711340206185566,0.24338624338624337,0.5657236229298559,0.19066666666666668
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",mutual_info_classif_20p,0.25,0.23711340206185566,0.24338624338624337,0.5657236229298559,0.19066666666666668
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",mutual_info_classif_50p,0.21011673151750973,0.5567010309278351,0.30508474576271183,0.6229140682969957,0.328
LogisticRegression,{'C': 1.0},mutual_info_classif_50p,0.21011673151750973,0.5567010309278351,0.30508474576271183,0.6229140682969957,0.328
BernoulliNaiveBayes,{},mutual_info_classif_50p,0.21011673151750973,0.5567010309278351,0.30508474576271183,0.6229140682969957,0.328
LogisticRegression,{'C': 0.0001},mutual_info_classif_50p,0.21011673151750973,0.5567010309278351,0.30508474576271183,0.6229140682969957,0.328
LinearDiscriminantAnalysis,{},mutual_info_classif_50p,0.21011673151750973,0.5567010309278351,0.30508474576271183,0.6229140682969957,0.328
LogisticRegression,{'C': 10000.0},mutual_info_classif_50p,0.21011673151750973,0.5567010309278351,0.30508474576271183,0.6229140682969957,0.328
