estimator,min_score,mean_score,max_score,std_score,C,criterion,n_estimators,activation,hidden_layer_sizes
LinearDiscriminantAnalysis,0.4878048780487805,0.5521334045457242,0.5804878048780487,0.025843387098198528,,,,,
LogisticRegression,0.4878048780487805,0.5521334045457242,0.5804878048780487,0.025843387098198528,0.0001,,,,
LogisticRegression,0.4878048780487805,0.5521334045457242,0.5804878048780487,0.025843387098198528,1.0,,,,
LogisticRegression,0.4878048780487805,0.5521334045457242,0.5804878048780487,0.025843387098198528,10000.0,,,,
BernoulliNaiveBayes,0.4878048780487805,0.5521334045457242,0.5804878048780487,0.025843387098198528,,,,,
DecisionTree,0.4878048780487805,0.5521334045457242,0.5804878048780487,0.025843387098198528,,gini,,,
DecisionTree,0.4878048780487805,0.5521334045457242,0.5804878048780487,0.025843387098198528,,entropy,,,
RandomForest,0.4878048780487805,0.5521334045457242,0.5804878048780487,0.025843387098198528,,,10,,
RandomForest,0.4878048780487805,0.5521334045457242,0.5804878048780487,0.025843387098198528,,,100,,
SupportVectorMachine,0.4878048780487805,0.5521334045457242,0.5804878048780487,0.025843387098198528,0.1,,,,
SupportVectorMachine,0.4878048780487805,0.5521334045457242,0.5804878048780487,0.025843387098198528,100,,,,
MultilayerPerceptron,0.4878048780487805,0.5521334045457242,0.5804878048780487,0.025843387098198528,,,,relu,"(17, 8, 17)"
MultilayerPerceptron,0.4878048780487805,0.5453041362530413,0.5790754257907542,0.026464149166998924,,,,tanh,"(17, 8, 17)"
K-NearestNeighbor,0.4878048780487805,0.5255931398730047,0.5682926829268292,0.029744609696688143,,,,,
QuadraticDiscriminantAnalysis,0.49878345498783455,0.5,0.5012165450121655,0.000769410622912031,,,,,
