estimator,min_score,mean_score,max_score,std_score,C,criterion,n_estimators,activation,hidden_layer_sizes
K-NearestNeighbor,0.5016077170418006,0.5403049476195416,0.5903225806451613,0.024131461549574133,,,,,
DecisionTree,0.4630225080385852,0.5351415828233586,0.5980707395498392,0.03607873294911393,,entropy,,,
RandomForest,0.4630225080385852,0.5351415828233586,0.5980707395498392,0.03696202240470258,,,100,,
DecisionTree,0.4630225080385852,0.5348190021781973,0.5980707395498392,0.03614627222151114,,gini,,,
SupportVectorMachine,0.4630225080385852,0.5344964215330361,0.5980707395498392,0.036894049305113065,100,,,,
LinearDiscriminantAnalysis,0.45161290322580644,0.5328835183072295,0.6077170418006431,0.046877423060995356,,,,,
LogisticRegression,0.45161290322580644,0.5328835183072295,0.6077170418006431,0.046877423060995356,1.0,,,,
LogisticRegression,0.45161290322580644,0.5328835183072295,0.6077170418006431,0.046877423060995356,10000.0,,,,
RandomForest,0.45806451612903226,0.5293351312104553,0.5980707395498392,0.04369378013066628,,,10,,
MultilayerPerceptron,0.4662379421221865,0.5290125505652942,0.594855305466238,0.03206886412374126,,,,relu,"(17, 8, 17)"
SupportVectorMachine,0.44193548387096776,0.5244953842962349,0.5980707395498392,0.04256593731592237,0.1,,,,
MultilayerPerceptron,0.44193548387096776,0.5209469971994606,0.5980707395498392,0.0479892790524574,,,,tanh,"(17, 8, 17)"
LogisticRegression,0.3987138263665595,0.517094699719946,0.6077170418006431,0.05726230746821392,0.0001,,,,
BernoulliNaiveBayes,0.3987138263665595,0.5164619852712374,0.5741935483870968,0.052766673321389436,,,,,
QuadraticDiscriminantAnalysis,0.4983922829581994,0.5,0.5016077170418006,0.0007189929188102145,,,,,
