estimator,min_score,mean_score,max_score,std_score,C,criterion,n_estimators,activation,hidden_layer_sizes
DecisionTree,0.5097493036211699,0.567572732900031,0.6138888888888889,0.03162066129698633,,gini,,,
DecisionTree,0.5097493036211699,0.567572732900031,0.6138888888888889,0.03162066129698633,,entropy,,,
RandomForest,0.5083333333333333,0.5661830702568864,0.6138888888888889,0.03333806429473453,,,100,,
RandomForest,0.4986072423398329,0.565902197462086,0.6138888888888889,0.03405947897178681,,,10,,
SupportVectorMachine,0.4958217270194986,0.564791086350975,0.6138888888888889,0.03640843671563125,100,,,,
MultilayerPerceptron,0.49303621169916434,0.5639546580006191,0.6138888888888889,0.03701553185294848,,,,relu,"(17, 8, 17)"
LinearDiscriminantAnalysis,0.48467966573816157,0.5575518415351285,0.5944444444444444,0.029378658408299816,,,,,
LogisticRegression,0.4818941504178273,0.5567169606932838,0.5944444444444444,0.03021273783433358,10000.0,,,,
LogisticRegression,0.4818941504178273,0.5553249767873722,0.5944444444444444,0.030874467693195712,1.0,,,,
SupportVectorMachine,0.4818941504178273,0.5545040235221295,0.5821727019498607,0.032834401546051606,0.1,,,,
