estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
LinearDiscriminantAnalysis,{},f_classif_20,0.05955334987593052,0.8727272727272727,0.11149825783972125,0.6167122447414828,0.6166039763567974
LogisticRegression,{'C': 1.0},f_classif_20,0.05955334987593052,0.8727272727272727,0.11149825783972125,0.6167122447414828,0.6166039763567974
LogisticRegression,{'C': 10000.0},f_classif_20,0.05955334987593052,0.8727272727272727,0.11149825783972125,0.6167122447414828,0.6166039763567974
SupportVectorMachine,{'C': 0.1},f_classif_20,0.05947955390334572,0.8727272727272727,0.11136890951276102,0.616290541058604,0.6174099946265449
RandomForest,{'n_estimators': 100},f_classif_50,0.057676685621445976,0.8606060606060606,0.1081081081081081,0.6041855155434014,0.6295002686727565
RandomForest,{'n_estimators': 10},f_classif_50,0.05810147299509002,0.8606060606060606,0.10885396703717899,0.6067157376406744,0.6246641590542719
SupportVectorMachine,{'C': 100},f_classif_50,0.05819672131147541,0.8606060606060606,0.109021113243762,0.6072780092178461,0.623589468027942
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_50,0.058125255832992224,0.8606060606060606,0.10889570552147239,0.6068563055349674,0.6243954862976894
DecisionTree,{'criterion': 'gini'},f_classif_50,0.0580539656582175,0.8606060606060606,0.10877058598238223,0.6064346018520885,0.6252015045674368
DecisionTree,{'criterion': 'entropy'},f_classif_50,0.0580539656582175,0.8606060606060606,0.10877058598238223,0.6064346018520885,0.6252015045674368
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_50,0.05781758957654723,0.8606060606060606,0.10835558946966807,0.605028922909159,0.6278882321332617
SupportVectorMachine,{'C': 0.1},f_classif_50,0.05751316322397732,0.8606060606060606,0.10782080485952923,0.6032015402833508,0.631380977968834
LinearDiscriminantAnalysis,{},f_classif_50,0.05783132530120482,0.8727272727272727,0.10847457627118645,0.6065913563523909,0.6359484148307362
LogisticRegression,{'C': 10000.0},f_classif_50,0.05783132530120482,0.8727272727272727,0.10847457627118645,0.6065913563523909,0.6359484148307362
RandomForest,{'n_estimators': 100},recursive_elimination,0.057803468208092484,0.8484848484848485,0.10823347506764593,0.6034664894659272,0.6198280494357872
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",recursive_elimination,0.05826050769870995,0.8484848484848485,0.10903426791277258,0.6061372794574931,0.61472326706072
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",recursive_elimination,0.05801906340654787,0.8484848484848485,0.10861132660977503,0.6047316005145638,0.6174099946265449
SupportVectorMachine,{'C': 100},recursive_elimination,0.057971014492753624,0.8484848484848485,0.10852713178294573,0.6044504647259779,0.6179473401397099
DecisionTree,{'criterion': 'gini'},recursive_elimination,0.0577319587628866,0.8484848484848485,0.10810810810810811,0.6030447857830483,0.6206340677055346
DecisionTree,{'criterion': 'entropy'},recursive_elimination,0.0577319587628866,0.8484848484848485,0.10810810810810811,0.6030447857830483,0.6206340677055346
RandomForest,{'n_estimators': 10},recursive_elimination,0.05804311774461028,0.8484848484848485,0.1086534730306558,0.6048721684088567,0.6171413218699624
