estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",chi2_50p,0.22526041666666666,0.2297476759628154,0.2274819197896121,0.5255344986420684,0.28777859417095275
RandomForest,{'n_estimators': 10},chi2_50p,0.2422857142857143,0.2815405046480744,0.2604422604422605,0.5412207027744876,0.29488121479304436
SupportVectorMachine,{'C': 100},chi2_50p,0.22733245729303547,0.2297476759628154,0.2285336856010568,0.5265855496931194,0.2860641685035513
DecisionTree,{'criterion': 'gini'},chi2_50p,0.2222222222222222,0.22310756972111553,0.22266401590457255,0.5232654965722695,0.2872887582659809
DecisionTree,{'criterion': 'entropy'},chi2_50p,0.2222222222222222,0.22310756972111553,0.22266401590457255,0.5232654965722695,0.2872887582659809
BernoulliNaiveBayes,{},mutual_info_classif_20p,0.2585258525852585,0.31208499335989376,0.282791817087846,0.5548412954787457,0.2919421993632133
LogisticRegression,{'C': 0.0001},mutual_info_classif_20p,0.2577092511013216,0.3107569721115538,0.2817579771222155,0.5541772848545756,0.29218711731569924
RandomForest,{'n_estimators': 100},mutual_info_classif_20p,0.2633410672853828,0.301460823373174,0.2811145510835913,0.5553850663412416,0.2843497428361499
DecisionTree,{'criterion': 'gini'},mutual_info_classif_20p,0.2633410672853828,0.301460823373174,0.2811145510835913,0.5553850663412416,0.2843497428361499
DecisionTree,{'criterion': 'entropy'},mutual_info_classif_20p,0.2633410672853828,0.301460823373174,0.2811145510835913,0.5553850663412416,0.2843497428361499
SupportVectorMachine,{'C': 100},mutual_info_classif_20p,0.2633410672853828,0.301460823373174,0.2811145510835913,0.5553850663412416,0.2843497428361499
LinearDiscriminantAnalysis,{},mutual_info_classif_20p,0.2577092511013216,0.3107569721115538,0.2817579771222155,0.5541772848545756,0.29218711731569924
LogisticRegression,{'C': 1.0},mutual_info_classif_20p,0.2577092511013216,0.3107569721115538,0.2817579771222155,0.5541772848545756,0.29218711731569924
LogisticRegression,{'C': 10000.0},mutual_info_classif_20p,0.2577092511013216,0.3107569721115538,0.2817579771222155,0.5541772848545756,0.29218711731569924
RandomForest,{'n_estimators': 10},mutual_info_classif_20p,0.2633410672853828,0.301460823373174,0.2811145510835913,0.5553850663412416,0.2843497428361499
LogisticRegression,{'C': 0.0001},mutual_info_classif_50p,0.2585258525852585,0.31208499335989376,0.282791817087846,0.5548412954787457,0.2919421993632133
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",mutual_info_classif_50p,0.2576419213973799,0.31341301460823373,0.28280407429598564,0.5546044052020147,0.2931667891256429
BernoulliNaiveBayes,{},mutual_info_classif_50p,0.2564935064935065,0.3147410358565737,0.28264758497316633,0.5542173647751337,0.2946362968405584
LogisticRegression,{'C': 1.0},mutual_info_classif_50p,0.2576419213973799,0.31341301460823373,0.28280407429598564,0.5546044052020147,0.2931667891256429
LinearDiscriminantAnalysis,{},mutual_info_classif_50p,0.2576419213973799,0.31341301460823373,0.28280407429598564,0.5546044052020147,0.2931667891256429
LogisticRegression,{'C': 10000.0},mutual_info_classif_50p,0.2576419213973799,0.31341301460823373,0.28280407429598564,0.5546044052020147,0.2931667891256429
DecisionTree,{'criterion': 'gini'},mutual_info_classif_50p,0.2594654788418708,0.3094289508632138,0.28225317989097515,0.5548646255817571,0.29022777369581193
DecisionTree,{'criterion': 'entropy'},mutual_info_classif_50p,0.2594654788418708,0.3094289508632138,0.28225317989097515,0.5548646255817571,0.29022777369581193
RandomForest,{'n_estimators': 100},mutual_info_classif_50p,0.2597114317425083,0.3107569721115538,0.2829504232164449,0.5552283359056267,0.2904726916482978
RandomForest,{'n_estimators': 10},mutual_info_classif_50p,0.26,0.3107569721115538,0.2831215970961888,0.5553784860557769,0.29022777369581193
BernoulliNaiveBayes,{},f_classif_20,0.24830917874396136,0.34130146082337315,0.2874720357941834,0.5538339135948697,0.31202547146705856
LogisticRegression,{'C': 0.0001},f_classif_20,0.24830917874396136,0.34130146082337315,0.2874720357941834,0.5538339135948697,0.31202547146705856
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_20,0.24830917874396136,0.34130146082337315,0.2874720357941834,0.5538339135948697,0.31202547146705856
LinearDiscriminantAnalysis,{},f_classif_20,0.20775193798449612,0.17795484727755645,0.19170243204577966,0.5122506969120515,0.27675728630908647
LogisticRegression,{'C': 1.0},f_classif_20,0.20775193798449612,0.17795484727755645,0.19170243204577966,0.5122506969120515,0.27675728630908647
LogisticRegression,{'C': 10000.0},f_classif_20,0.20775193798449612,0.17795484727755645,0.19170243204577966,0.5122506969120515,0.27675728630908647
SupportVectorMachine,{'C': 0.1},f_classif_20,0.24830917874396136,0.34130146082337315,0.2874720357941834,0.5538339135948697,0.31202547146705856
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_20,0.24830917874396136,0.34130146082337315,0.2874720357941834,0.5538339135948697,0.31202547146705856
DecisionTree,{'criterion': 'gini'},f_classif_20,0.24830917874396136,0.34130146082337315,0.2874720357941834,0.5538339135948697,0.31202547146705856
DecisionTree,{'criterion': 'entropy'},f_classif_20,0.24830917874396136,0.34130146082337315,0.2874720357941834,0.5538339135948697,0.31202547146705856
BernoulliNaiveBayes,{},f_classif_50,0.24955277280858676,0.3705179282868526,0.2982362373062533,0.5592829881674504,0.3215772716140093
