estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
LinearDiscriminantAnalysis,{},mutual_info_classif_20p,0.30434782608695654,0.21875,0.2545454545454546,0.5593750000000001,0.21354166666666666
DecisionTree,{'criterion': 'gini'},mutual_info_classif_50p,0.2261904761904762,0.2375,0.23170731707317072,0.5375,0.2625
DecisionTree,{'criterion': 'entropy'},mutual_info_classif_50p,0.2261904761904762,0.2375,0.23170731707317072,0.5375,0.2625
RandomForest,{'n_estimators': 100},mutual_info_classif_50p,0.2261904761904762,0.2375,0.23170731707317072,0.5375,0.2625
SupportVectorMachine,{'C': 100},mutual_info_classif_50p,0.2261904761904762,0.2375,0.23170731707317072,0.5375,0.2625
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",mutual_info_classif_50p,0.2261904761904762,0.2375,0.23170731707317072,0.5375,0.2625
RandomForest,{'n_estimators': 10},mutual_info_classif_50p,0.2261904761904762,0.2375,0.23170731707317072,0.5375,0.2625
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",mutual_info_classif_50p,0.2222222222222222,0.2375,0.22960725075528698,0.535625,0.265625
SupportVectorMachine,{'C': 0.1},mutual_info_classif_50p,0.22093023255813954,0.2375,0.2289156626506024,0.535,0.26666666666666666
LinearDiscriminantAnalysis,{},mutual_info_classif_50p,0.2288135593220339,0.3375,0.27272727272727276,0.5549999999999999,0.3
LogisticRegression,{'C': 10000.0},mutual_info_classif_50p,0.2288135593220339,0.3375,0.27272727272727276,0.5549999999999999,0.3
DecisionTree,{'criterion': 'gini'},f_classif_20,0.2430939226519337,0.275,0.2580645161290323,0.5518749999999999,0.2635416666666667
DecisionTree,{'criterion': 'entropy'},f_classif_20,0.2430939226519337,0.275,0.2580645161290323,0.5518749999999999,0.2635416666666667
RandomForest,{'n_estimators': 10},f_classif_20,0.2430939226519337,0.275,0.2580645161290323,0.5518749999999999,0.2635416666666667
RandomForest,{'n_estimators': 100},f_classif_20,0.2430939226519337,0.275,0.2580645161290323,0.5518749999999999,0.2635416666666667
SupportVectorMachine,{'C': 100},f_classif_20,0.2430939226519337,0.275,0.2580645161290323,0.5518749999999999,0.2635416666666667
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_20,0.2430939226519337,0.275,0.2580645161290323,0.5518749999999999,0.2635416666666667
SupportVectorMachine,{'C': 0.1},f_classif_20,0.2391304347826087,0.275,0.2558139534883721,0.5499999999999999,0.26666666666666666
QuadraticDiscriminantAnalysis,{},f_classif_20,0.2391304347826087,0.275,0.2558139534883721,0.5499999999999999,0.26666666666666666
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_20,0.2430939226519337,0.275,0.2580645161290323,0.5518749999999999,0.2635416666666667
LinearDiscriminantAnalysis,{},f_classif_20,0.2364341085271318,0.38125,0.291866028708134,0.5675,0.30833333333333335
RandomForest,{'n_estimators': 10},f_classif_50,0.22826086956521738,0.2625,0.24418604651162792,0.5425,0.2708333333333333
SupportVectorMachine,{'C': 0.1},f_classif_50,0.22093023255813954,0.2375,0.2289156626506024,0.535,0.26666666666666666
RandomForest,{'n_estimators': 100},f_classif_50,0.22994652406417113,0.26875,0.24783861671469742,0.544375,0.271875
SupportVectorMachine,{'C': 100},f_classif_50,0.22994652406417113,0.26875,0.24783861671469742,0.544375,0.271875
DecisionTree,{'criterion': 'gini'},f_classif_50,0.24277456647398843,0.2625,0.2522522522522523,0.549375,0.259375
DecisionTree,{'criterion': 'entropy'},f_classif_50,0.24277456647398843,0.2625,0.2522522522522523,0.549375,0.259375
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_50,0.2254335260115607,0.24375,0.23423423423423423,0.538125,0.265625
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_50,0.2328042328042328,0.275,0.2521489971346705,0.5468749999999999,0.271875
LogisticRegression,{'C': 10000.0},f_classif_50,0.24102564102564103,0.29375,0.26478873239436623,0.554375,0.271875
LinearDiscriminantAnalysis,{},f_classif_50,0.23834196891191708,0.2875,0.26062322946175637,0.551875,0.271875
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",recursive_elimination,0.22485207100591717,0.2375,0.23100303951367782,0.536875,0.2635416666666667
SupportVectorMachine,{'C': 0.1},recursive_elimination,0.22093023255813954,0.2375,0.2289156626506024,0.535,0.26666666666666666
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",recursive_elimination,0.22485207100591717,0.2375,0.23100303951367782,0.536875,0.2635416666666667
RandomForest,{'n_estimators': 100},recursive_elimination,0.22485207100591717,0.2375,0.23100303951367782,0.536875,0.2635416666666667
SupportVectorMachine,{'C': 100},recursive_elimination,0.22485207100591717,0.2375,0.23100303951367782,0.536875,0.2635416666666667
DecisionTree,{'criterion': 'gini'},recursive_elimination,0.22485207100591717,0.2375,0.23100303951367782,0.536875,0.2635416666666667
DecisionTree,{'criterion': 'entropy'},recursive_elimination,0.22485207100591717,0.2375,0.23100303951367782,0.536875,0.2635416666666667
RandomForest,{'n_estimators': 10},recursive_elimination,0.23870967741935484,0.23125,0.23492063492063495,0.5418750000000001,0.25104166666666666
QuadraticDiscriminantAnalysis,{},recursive_elimination,0.24175824175824176,0.275,0.2573099415204678,0.55125,0.26458333333333334
LinearDiscriminantAnalysis,{},recursive_elimination,0.2301255230125523,0.34375,0.2756892230576441,0.556875,0.30104166666666665
RandomForest,{'n_estimators': 10},all,0.2215568862275449,0.23125,0.22629969418960244,0.534375,0.2635416666666667
SupportVectorMachine,{'C': 0.1},all,0.21637426900584794,0.23125,0.22356495468277945,0.531875,0.2677083333333333
DecisionTree,{'criterion': 'gini'},all,0.22289156626506024,0.23125,0.22699386503067484,0.5349999999999999,0.2625
DecisionTree,{'criterion': 'entropy'},all,0.22289156626506024,0.23125,0.22699386503067484,0.5349999999999999,0.2625
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",all,0.22023809523809523,0.23125,0.22560975609756098,0.53375,0.26458333333333334
RandomForest,{'n_estimators': 100},all,0.20207253886010362,0.24375,0.22096317280453256,0.525625,0.2864583333333333
SupportVectorMachine,{'C': 100},all,0.22289156626506024,0.23125,0.22699386503067484,0.5349999999999999,0.2625
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",all,0.21621621621621623,0.25,0.2318840579710145,0.534375,0.2760416666666667
LogisticRegression,{'C': 10000.0},all,0.232,0.3625,0.2829268292682927,0.56125,0.30625
LinearDiscriminantAnalysis,{},all,0.232,0.3625,0.2829268292682927,0.56125,0.30625
