estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
BernoulliNaiveBayes,{},chi2_50p,0.3008595988538682,0.5172413793103449,0.3804347826086957,0.6867079280872385,0.18004738088970781
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",chi2_50p,0.3092006033182504,0.5049261083743842,0.3835360149672591,0.6849711591090901,0.173466701763622
LinearDiscriminantAnalysis,{},chi2_50p,0.3123076923076923,0.5,0.38446969696969696,0.6841290893015031,0.17109765727823112
LogisticRegression,{'C': 1.0},chi2_50p,0.3124042879019908,0.5024630541871922,0.3852691218130312,0.6850658919624437,0.17136088444327455
LogisticRegression,{'C': 10000.0},chi2_50p,0.3124042879019908,0.5024630541871922,0.3852691218130312,0.6850658919624437,0.17136088444327455
SupportVectorMachine,{'C': 0.1},chi2_50p,0.3102409638554217,0.5073891625615764,0.3850467289719627,0.6862026862026862,0.17320347459857857
DecisionTree,{'criterion': 'gini'},chi2_50p,0.3103975535168196,0.5,0.38301886792452833,0.6835396404361921,0.17215056593840483
DecisionTree,{'criterion': 'entropy'},chi2_50p,0.3103975535168196,0.5,0.38301886792452833,0.6835396404361921,0.17215056593840483
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",mutual_info_classif_20p,0.30998509687034276,0.5123152709359606,0.3862581244196843,0.6879289293082397,0.17399315609370888
QuadraticDiscriminantAnalysis,{},mutual_info_classif_20p,0.3146417445482866,0.4975369458128079,0.38549618320610685,0.6839290977222011,0.16951829428797052
LogisticRegression,{'C': 1.0},mutual_info_classif_20p,0.31155015197568386,0.5049261083743842,0.3853383458646616,0.6857079701907288,0.17215056593840483
LogisticRegression,{'C': 10000.0},mutual_info_classif_20p,0.31155015197568386,0.5049261083743842,0.3853383458646616,0.6857079701907288,0.17215056593840483
LinearDiscriminantAnalysis,{},mutual_info_classif_20p,0.3160377358490566,0.49507389162561577,0.3857965451055662,0.6834343817102437,0.16846538562779678
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",mutual_info_classif_20p,0.13377926421404682,0.8866995073891626,0.23248304811107523,0.5998484274346343,0.625690971308239
SupportVectorMachine,{'C': 100},mutual_info_classif_20p,0.3101361573373676,0.5049261083743842,0.3842549203373945,0.6852658835417457,0.17294024743353514
RandomForest,{'n_estimators': 100},mutual_info_classif_20p,0.3101361573373676,0.5049261083743842,0.3842549203373945,0.6852658835417457,0.17294024743353514
DecisionTree,{'criterion': 'gini'},mutual_info_classif_20p,0.3101361573373676,0.5049261083743842,0.3842549203373945,0.6852658835417457,0.17294024743353514
DecisionTree,{'criterion': 'entropy'},mutual_info_classif_20p,0.3101361573373676,0.5049261083743842,0.3842549203373945,0.6852658835417457,0.17294024743353514
LogisticRegression,{'C': 0.0001},mutual_info_classif_50p,0.3011527377521614,0.5147783251231527,0.38,0.6859184876426255,0.17952092655962096
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",mutual_info_classif_50p,0.13960909453530115,0.8620689655172413,0.24030209406110536,0.6131741821396994,0.582521716241116
BernoulliNaiveBayes,{},mutual_info_classif_50p,0.2998565279770445,0.5147783251231527,0.37896645512239346,0.6854764009936424,0.18031060805475124
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",mutual_info_classif_50p,0.14011976047904193,0.8645320197044335,0.2411542425283408,0.6148477958822787,0.5814688075809423
LinearDiscriminantAnalysis,{},mutual_info_classif_50p,0.3128834355828221,0.5024630541871922,0.3856332703213611,0.6852132541787714,0.17109765727823112
LogisticRegression,{'C': 1.0},mutual_info_classif_50p,0.3124042879019908,0.5024630541871922,0.3852691218130312,0.6850658919624437,0.17136088444327455
LogisticRegression,{'C': 10000.0},mutual_info_classif_50p,0.3124042879019908,0.5024630541871922,0.3852691218130312,0.6850658919624437,0.17136088444327455
RandomForest,{'n_estimators': 10},mutual_info_classif_50p,0.13971176941553243,0.8596059113300493,0.2403581267217631,0.6131215527767252,0.5806791260858121
SupportVectorMachine,{'C': 100},mutual_info_classif_50p,0.3110773899848255,0.5049261083743842,0.3849765258215962,0.6855606079744011,0.1724137931034483
DecisionTree,{'criterion': 'gini'},mutual_info_classif_50p,0.31097560975609756,0.5024630541871922,0.384180790960452,0.6846238053134605,0.17215056593840483
